id,osmId,osm_type,name,type,capacity,occupancy,duration,resort,latitude,longitude
1637,6258689059,node,,pylon,,,,,46.6894328,11.7373429
1638,6258689060,node,,pylon,,,,,46.6896713,11.7234868
1639,6258689062,node,,pylon,,,,,46.6781122,11.7126318
1640,6258689066,node,,pylon,,,,,46.6840512,11.7096184
1641,6258689067,node,,pylon,,,,,46.6822412,11.7121413
1642,6258689068,node,,pylon,,,,,46.6840791,11.7096872
1643,6258689071,node,,pylon,,,,,46.685494,11.7429382
1644,6258689072,node,,pylon,,,,,46.6909901,11.7464735
1645,6258689073,node,,pylon,,,,,46.6906491,11.7414239
1646,6258689074,node,,pylon,,,,,46.689253,11.7224546
1647,6258689075,node,,pylon,,,,,46.6917477,11.7451103
1648,6258689076,node,,pylon,,,,,46.6912539,11.7434532
1649,6258689077,node,,pylon,,,,,46.6876789,11.7185701
1650,6258689079,node,,pylon,,,,,46.6894145,11.74546
1651,6258689081,node,,pylon,,,,,46.6774755,11.7127074
1652,6258689082,node,,pylon,,,,,46.6882249,11.7199175
1653,6258689083,node,,pylon,,,,,46.6888643,11.7342727
1654,6258689084,node,,pylon,,,,,46.6904997,11.7255312
1655,6258689285,node,,pylon,,,,,46.6846842,11.7111804
1656,6258689286,node,,pylon,,,,,46.6904779,11.7254774
1657,6258689288,node,,pylon,,,,,46.6873178,11.717679
1658,6258689289,node,,pylon,,,,,46.6814208,11.7122387
1659,6258689290,node,,pylon,,,,,46.687726,11.7443739
1660,6258689291,node,,pylon,,,,,46.6900558,11.7244357
1661,6258689293,node,,pylon,,,,,46.684334,11.7103162
1662,6258689296,node,,pylon,,,,,46.6928194,11.7337619
1663,6258689297,node,,pylon,,,,,46.691808,11.733895
1664,6258689299,node,,pylon,,,,,46.6869085,11.716669
1665,6258689300,node,,pylon,,,,,46.688667,11.7347736
1666,6258689301,node,,pylon,,,,,46.6852463,11.7125674
1667,6258689302,node,,pylon,,,,,46.6869345,11.7167332
1668,6258689303,node,,pylon,,,,,46.685811,11.7139607
1669,6258689304,node,,pylon,,,,,46.6886394,11.7346812
1670,6258689305,node,,pylon,,,,,46.6947096,11.7335221
1671,6258689308,node,,pylon,,,,,46.6889206,11.7356244
1672,6258689309,node,,pylon,,,,,46.6800485,11.7124017
1673,6258689310,node,,pylon,,,,,46.6840079,11.7119314
1674,6258689311,node,,pylon,,,,,46.6808283,11.7123091
1675,6258689312,node,,pylon,,,,,46.6887555,11.7212268
1676,6258689313,node,,pylon,,,,,46.6865005,11.7156623
1677,6258689314,node,,pylon,,,,,46.6939032,11.7336254
1678,6258689315,node,,pylon,,,,,46.6848418,11.7115693
1679,6258689316,node,,pylon,,,,,46.6889632,11.7217394
1680,6258689317,node,,pylon,,,,,46.6827319,11.7411616
1681,6258690664,node,,pylon,,,,,46.6998119,11.6818089
1682,6258690667,node,,pylon,,,,,46.7002427,11.6808329
1683,6258690668,node,,pylon,,,,,46.6994579,11.6826109
1684,6296129902,node,,pylon,,,,,46.5461561,11.0631519
1685,6296129930,node,,pylon,,,,,46.5456709,11.0629909
1686,6360389409,node,,pylon,,,,,46.3672315,11.6875074
1687,6374008704,node,,pylon,,,,,46.0390499,11.0660604
1688,6465596927,node,,pylon,,,,,46.7834489,10.7641878
1689,6465596928,node,,pylon,,,,,46.782411,10.7661569
1690,6465596929,node,,pylon,,,,,46.782242,10.7664777
1691,6465596930,node,,pylon,,,,,46.7820056,10.7669262
1692,6465596931,node,,pylon,,,,,46.7813988,10.7680774
1693,6465596932,node,,pylon,,,,,46.7807067,10.7693905
1694,6465596933,node,,pylon,,,,,46.7801558,10.7704355
1695,6465596934,node,,pylon,,,,,46.7795186,10.7716444
1696,6465596935,node,,pylon,,,,,46.7793287,10.7720048
1697,6465596936,node,,pylon,,,,,46.7786689,10.7732565
1698,6465596937,node,,pylon,,,,,46.7784319,10.773706
1699,6465596938,node,,pylon,,,,,46.777771,10.7749599
1700,6465596939,node,,pylon,,,,,46.7773074,10.7758394
1701,6465596940,node,,pylon,,,,,46.7768426,10.7767212
1702,6465596941,node,,pylon,,,,,46.7760641,10.778198
1703,6465596942,node,,pylon,,,,,46.7758149,10.7786708
1704,6465596943,node,,pylon,,,,,46.7752129,10.7798127
1705,6465596944,node,,pylon,,,,,46.7744727,10.7812169
1706,6465596945,node,,pylon,,,,,46.7724708,10.7819629
1707,6465596946,node,,pylon,,,,,46.7722216,10.7819706
1708,6465596947,node,,pylon,,,,,46.7710176,10.782008
1709,6465596948,node,,pylon,,,,,46.7702393,10.7820321
1710,6465596949,node,,pylon,,,,,46.7690643,10.7820685
1711,6465596950,node,,pylon,,,,,46.7682154,10.7820948
1712,6465596951,node,,pylon,,,,,46.7655216,10.7821784
1713,6465596952,node,,pylon,,,,,46.7612182,10.7823118
1714,6465597490,node,,pylon,,,,,46.7550165,10.778433
1715,6465597491,node,,pylon,,,,,46.7546629,10.7765473
1716,6465597492,node,,pylon,,,,,46.754112,10.7736094
1717,6465597493,node,,pylon,,,,,46.7538708,10.7723233
1718,6465597494,node,,pylon,,,,,46.7537049,10.7714384
1719,6465597495,node,,pylon,,,,,46.7535993,10.7708754
1720,6637188118,node,,pylon,,,,,46.4592801,11.623326
1721,6704366142,node,,pylon,,,,,46.2636576,10.5903613
1722,6704366143,node,,pylon,,,,,46.264746,10.5897823
1723,6704366144,node,,pylon,,,,,46.2656999,10.5892748
1724,6704366145,node,,pylon,,,,,46.2670033,10.5885814
1725,6704366146,node,,pylon,,,,,46.268397,10.5878399
1726,6704366147,node,,pylon,,,,,46.2698126,10.5870868
1727,6704366148,node,,pylon,,,,,46.2710378,10.5864349
1728,6704366149,node,,pylon,,,,,46.2722579,10.5857858
1729,6704366150,node,,pylon,,,,,46.2732176,10.5852752
1730,6704366151,node,,pylon,,,,,46.2741636,10.5847718
1731,6704366152,node,,pylon,,,,,46.2750956,10.5842759
1732,6704366153,node,,pylon,,,,,46.275348,10.5841416
1733,6704366154,node,,pylon,,,,,46.2762468,10.5836634
1734,6704366155,node,,pylon,,,,,46.2766479,10.5834499
1735,6704366157,node,,pylon,,,,,46.277456,10.5830199
1736,6704366158,node,,pylon,,,,,46.2782837,10.5825795
1737,6704366159,node,,pylon,,,,,46.2791377,10.582125
1738,6721959005,node,,pylon,,,,,46.2601391,10.5832392
1739,6721959006,node,,pylon,,,,,46.2604349,10.5832506
1740,6721959007,node,,pylon,,,,,46.2604195,10.5825191
1741,6769063923,node,Zavia,yes,,,,,46.6966548,11.9218768
1742,6769063928,node,Zavia,yes,,,,,46.6964045,11.9245801
1743,6838249580,node,,pylon,,,,,46.342967,11.5504701
1744,6838249581,node,,pylon,,,,,46.3429908,11.5505233
1745,6838249582,node,,pylon,,,,,46.3431351,11.5508468
1746,6838249583,node,,pylon,,,,,46.3436666,11.5520384
1747,6838249584,node,,pylon,,,,,46.3441625,11.5531501
1748,6838249585,node,,pylon,,,,,46.3444652,11.5538288
1749,6838249586,node,,pylon,,,,,46.3445049,11.5539176
1750,6838249587,node,,pylon,,,,,46.3449077,11.5548207
1751,6838249588,node,,pylon,,,,,46.345411,11.555949
1752,6838249590,node,,pylon,,,,,46.3464031,11.5581731
1753,6838249591,node,,pylon,,,,,46.3461677,11.5576455
1754,6838249592,node,,pylon,,,,,46.3458002,11.5568215
1755,7028509610,node,,pylon,,,,,45.8782104,11.2314008
1756,7028509611,node,,pylon,,,,,45.8774328,11.2302888
1757,7028509612,node,,pylon,,,,,45.8805159,11.2346981
1758,7028509613,node,,pylon,,,,,45.8791695,11.2327725
1759,7028509614,node,,pylon,,,,,45.8762772,11.2286361
1760,7028509615,node,,pylon,,,,,45.8755314,11.2275696
1761,7028637609,node,,pylon,,,,,45.8782708,11.1940148
1762,7028637610,node,,pylon,,,,,45.8793041,11.1944232
1763,7028637611,node,,pylon,,,,,45.8800152,11.1947042
1764,7028637612,node,,pylon,,,,,45.8808184,11.1950217
1765,7028637613,node,,pylon,,,,,45.8816147,11.1953364
1766,7028637614,node,,pylon,,,,,45.8778655,11.2001129
1767,7028637615,node,,pylon,,,,,45.8785798,11.1997514
1768,7028637616,node,,pylon,,,,,45.8793532,11.1993599
1769,7028637617,node,,pylon,,,,,45.8800179,11.1990234
1770,7028637618,node,,pylon,,,,,45.8806757,11.1986905
1771,7028637619,node,,pylon,,,,,45.8810463,11.1985029
1772,7028637620,node,,pylon,,,,,45.8801037,11.2013792
1773,7028637621,node,,pylon,,,,,45.8810008,11.2005181
1774,7028637622,node,,pylon,,,,,45.8810004,11.2014394
1775,7028637623,node,,pylon,,,,,45.8810069,11.2030866
1776,7028637624,node,,pylon,,,,,45.881016,11.2045624
1777,7028637625,node,,pylon,,,,,45.881024,11.2069507
1778,7028637626,node,,pylon,,,,,45.8810283,11.2083
1779,7028637627,node,,pylon,,,,,45.8810313,11.2093583
1780,7028637628,node,,pylon,,,,,45.8810367,11.2104714
1781,7028637629,node,,pylon,,,,,45.8810417,11.2113329
1782,7028637630,node,,pylon,,,,,45.8810449,11.2122536
1783,7028637640,node,,pylon,,,,,45.8752204,11.2259408
1784,7028637641,node,,pylon,,,,,45.880221,11.218868
1785,7028637642,node,,pylon,,,,,45.8795755,11.219781
1786,7028637643,node,,pylon,,,,,45.8787768,11.2209107
1787,7028637644,node,,pylon,,,,,45.8780354,11.2219593
1788,7028637645,node,,pylon,,,,,45.8771757,11.2231753
1789,7028637646,node,,pylon,,,,,45.8763597,11.2243293
1790,7028637647,node,,pylon,,,,,45.8758554,11.2250426
1791,7029677479,node,,pylon,,,,,45.9171384,11.198012
1792,7029677480,node,,pylon,,,,,45.9173515,11.1972558
1793,7029677481,node,,pylon,,,,,45.9174392,11.1969449
1794,7029677482,node,,pylon,,,,,45.9175204,11.1966566
1795,7029677483,node,,pylon,,,,,45.9177627,11.1957971
1796,7029677484,node,,pylon,,,,,45.9179818,11.1950197
1797,7029706585,node,,pylon,,,,,45.9177668,11.1946607
1798,7029706586,node,,pylon,,,,,45.9168811,11.195598
1799,7029706587,node,,pylon,,,,,45.9161208,11.1964025
1800,7029706588,node,,pylon,,,,,45.9154086,11.1971562
1801,7029706589,node,,pylon,,,,,45.9148562,11.1977407
1802,7029706590,node,,pylon,,,,,45.9130305,11.1996725
1803,7029706591,node,,pylon,,,,,45.9122843,11.2004621
1804,7029706592,node,,pylon,,,,,45.9115942,11.2011923
1805,7029706593,node,,pylon,,,,,45.9111125,11.201702
1806,7029706594,node,,pylon,,,,,45.9103313,11.2025286
1807,7029706595,node,,pylon,,,,,45.9098744,11.2030121
1808,7029706596,node,,pylon,,,,,45.9052803,11.1864204
1809,7029706597,node,,pylon,,,,,45.9050246,11.1866432
1810,7029706598,node,,pylon,,,,,45.9047003,11.1869258
1811,7029706599,node,,pylon,,,,,45.9030045,11.1884032
1812,7029706600,node,,pylon,,,,,45.9028171,11.1885665
1813,7029706601,node,,pylon,,,,,45.9023257,11.1889946
1814,7029706602,node,,pylon,,,,,45.9010904,11.1900709
1815,7029706603,node,,pylon,,,,,45.8979621,11.1927963
1816,7029706604,node,,pylon,,,,,45.897321,11.1933548
1817,7029706605,node,,pylon,,,,,45.8966352,11.1939522
1818,7029706606,node,,pylon,,,,,45.8940836,11.1996761
1819,7029706607,node,,pylon,,,,,45.8944324,11.2000478
1820,7029706608,node,,pylon,,,,,45.8949449,11.2005939
1821,7029706609,node,,pylon,,,,,45.895491,11.2011758
1822,7029706610,node,,pylon,,,,,45.8959645,11.2016804
1823,7029706611,node,,pylon,,,,,45.8966098,11.2023681
1824,7029706612,node,,pylon,,,,,45.8970336,11.2028196
1825,7029706613,node,,pylon,,,,,45.8976144,11.2034386
1826,7029706614,node,,pylon,,,,,45.8981038,11.2039601
1827,7029706615,node,,pylon,,,,,45.8987207,11.2046174
1828,7029706616,node,,pylon,,,,,45.8992706,11.2052035
1829,7029706617,node,,pylon,,,,,45.8997792,11.2057454
1830,7029706618,node,,pylon,,,,,45.9001558,11.2061468
1831,7029706619,node,,pylon,,,,,45.8910925,11.194021
1832,7029706620,node,,pylon,,,,,45.8888503,11.1971435
1833,7029706621,node,,pylon,,,,,45.8893408,11.1963176
1834,7029706622,node,,pylon,,,,,45.889777,11.195583
1835,7029706623,node,,pylon,,,,,45.8899994,11.1952086
1836,7029706624,node,,pylon,,,,,45.890269,11.1947547
1837,7029706625,node,,pylon,,,,,45.8905267,11.1943207
1838,7029706626,node,,pylon,,,,,45.8882468,11.1754216
1839,7029706627,node,,pylon,,,,,45.889124,11.1696278
1840,7029706628,node,,pylon,,,,,45.8897379,11.1655624
1841,7029706629,node,,pylon,,,,,45.8898774,11.1646438
1842,7029706630,node,,pylon,,,,,45.8901478,11.162843
1843,7029706631,node,,pylon,,,,,45.8903012,11.1618285
1844,7029706632,node,,pylon,,,,,45.8904217,11.1610333
1845,7029706633,node,,pylon,,,,,45.8882535,11.180464
1846,7029706634,node,,pylon,,,,,45.8890012,11.1815672
1847,7029706635,node,,pylon,,,,,45.878155,11.1939691
1848,7029706636,node,,pylon,,,,,45.881018,11.2056802
1849,7029706637,node,,pylon,,,,,45.8799994,11.2339594
1850,7029706638,node,,pylon,,,,,45.874529,11.207895
1851,7029706639,node,,pylon,,,,,45.8748503,11.2075297
1852,7029706640,node,,pylon,,,,,45.8753189,11.2069945
1853,7029706641,node,,pylon,,,,,45.8760549,11.2061574
1854,7029706642,node,,pylon,,,,,45.8765507,11.2055974
1855,7029706643,node,,pylon,,,,,45.8769811,11.2051096
1856,7029706644,node,,pylon,,,,,45.8775026,11.2045208
1857,7029706645,node,,pylon,,,,,45.8792563,11.2021713
1858,7029706646,node,,pylon,,,,,45.8787192,11.2026732
1859,7029706647,node,,pylon,,,,,45.8781412,11.2032135
1860,7029706648,node,,pylon,,,,,45.8774991,11.2038137
1861,7029706649,node,,pylon,,,,,45.8773345,11.2039675
1862,7029706650,node,,pylon,,,,,45.8767581,11.2045063
1863,7029706651,node,,pylon,,,,,45.8765185,11.2047302
1864,7029706652,node,,pylon,,,,,45.876285,11.2049484
1865,7029706653,node,,pylon,,,,,45.8878589,11.1798818
1866,7029706654,node,,pylon,,,,,45.8900564,11.1831241
1867,7029706655,node,,pylon,,,,,45.8895367,11.1823573
1868,7029706656,node,,pylon,,,,,45.8905884,11.183909
1869,7029706657,node,,pylon,,,,,45.891163,11.1847569
1870,7029706658,node,,pylon,,,,,45.8917207,11.1855798
1871,7029706659,node,,pylon,,,,,45.8920632,11.1860852
1872,7029706660,node,,pylon,,,,,45.8925987,11.1868753
1873,7029706661,node,,pylon,,,,,45.8914285,11.1933315
1874,7029706662,node,,pylon,,,,,45.8917627,11.1926457
1875,7029706663,node,,pylon,,,,,45.8920794,11.1919957
1876,7029706664,node,,pylon,,,,,45.8871218,11.2000538
1877,7029706665,node,,pylon,,,,,45.8876218,11.1992119
1878,7029706666,node,,pylon,,,,,45.8881929,11.1982503
1879,7029706667,node,,pylon,,,,,45.8887766,11.1972676
1880,7029706668,node,,pylon,,,,,45.8911238,11.1933357
1881,7029706669,node,,pylon,,,,,45.8917358,11.1922848
1882,7031957741,node,,pylon,,,,,45.8819903,11.2009698
1883,7031957742,node,,pylon,,,,,45.881745,11.2003719
1884,7031957743,node,,pylon,,,,,45.8814833,11.199725
1885,7037827893,node,,pylon,,,,,45.8811016,11.2355358
1886,7167010632,node,,pylon,,,,,46.6991218,11.4415597
1887,7167010633,node,,pylon,,,,,46.6990629,11.4409486
1888,7167010634,node,,pylon,,,,,46.6992742,11.4431403
1889,7167010635,node,,pylon,,,,,46.6994646,11.4451162
1890,7167010637,node,,pylon,,,,,46.6998016,11.4486125
1891,7167010638,node,,pylon,,,,,46.6999127,11.4497649
1892,7167010639,node,,pylon,,,,,46.7000494,11.4511836
1893,7167010640,node,,pylon,,,,,46.7000571,11.4512633
1894,7167010641,node,,pylon,,,,,46.7001411,11.4521346
1895,7167010642,node,,pylon,,,,,46.7003245,11.4540378
1896,7167010643,node,,pylon,,,,,46.7004601,11.4554443
1897,7167010644,node,,pylon,,,,,46.7004671,11.455517
1898,7169650095,node,,pylon,,,,,46.1537119,11.0188733
1899,7176315371,node,,pylon,,,,,46.5340992,11.754793
1900,7176315372,node,,pylon,,,,,46.5342199,11.7547016
1901,7176315373,node,,pylon,,,,,46.5349405,11.7541556
1902,7176315374,node,,pylon,,,,,46.535258,11.753915
1903,7176315375,node,,pylon,,,,,46.5359197,11.7534137
1904,7176315376,node,,pylon,,,,,46.5365579,11.7529302
1905,7176315377,node,,pylon,,,,,46.537487,11.7522263
1906,7176315378,node,,pylon,,,,,46.5381168,11.7517491
1907,7176315379,node,,pylon,,,,,46.5297274,11.7482194
1908,7176315380,node,,pylon,,,,,46.5304491,11.7488197
1909,7176315381,node,,pylon,,,,,46.5311594,11.7494105
1910,7176315382,node,,pylon,,,,,46.5317437,11.7498965
1911,7176315383,node,,pylon,,,,,46.528203,11.7490432
1912,7176315384,node,,pylon,,,,,46.5283604,11.7481072
1913,7176348133,node,,pylon,,,,,46.5581593,11.8550464
1914,7176348134,node,,pylon,,,,,46.5589931,11.8558385
1915,7176348135,node,,pylon,,,,,46.5603631,11.8571398
1916,7176348136,node,,pylon,,,,,46.5615958,11.8583108
1917,7176348137,node,,pylon,,,,,46.5610782,11.8511041
1918,7176348138,node,,pylon,,,,,46.5621239,11.8508972
1919,7176348139,node,,pylon,,,,,46.5598966,11.8513378
1920,7176348140,node,,pylon,,,,,46.5587597,11.8515626
1921,7176348141,node,,pylon,,,,,46.5576701,11.8517781
1922,7176348142,node,,pylon,,,,,46.5564968,11.8520102
1923,7176348143,node,,pylon,,,,,46.5552283,11.852261
1924,7176348144,node,,pylon,,,,,46.5532301,11.8526562
1925,7176348145,node,,pylon,,,,,46.5527348,11.8527541
1926,7176348146,node,,pylon,,,,,46.5517978,11.8529394
1927,7176348147,node,,pylon,,,,,46.5507846,11.8531398
1928,7176348148,node,,pylon,,,,,46.5504513,11.8532057
1929,7176348149,node,,pylon,,,,,46.5621318,11.8516462
1930,7176348150,node,,pylon,,,,,46.5620352,11.8512934
1931,7176348151,node,,pylon,,,,,46.561265,11.8484796
1932,7176348152,node,,pylon,,,,,46.560888,11.8471026
1933,7176348153,node,,pylon,,,,,46.5604591,11.8455356
1934,7176348155,node,,pylon,,,,,46.5597892,11.8430887
1935,7176348156,node,,pylon,,,,,46.5592419,11.8410893
1936,7176348157,node,,pylon,,,,,46.5590728,11.8404717
1937,7176348163,node,,pylon,,,,,46.5501958,11.8455165
1938,7176348164,node,,pylon,,,,,46.5501533,11.8474927
1939,7176348166,node,,pylon,,,,,46.5501058,11.8496531
1940,7176348167,node,,pylon,,,,,46.5500569,11.8519546
1941,7176348168,node,,pylon,,,,,46.5500099,11.854078
1942,7176348169,node,,pylon,,,,,46.5499924,11.8548465
1943,7176348171,node,,pylon,,,,,46.5499819,11.8552251
1944,7176348172,node,,pylon,,,,,46.5506118,11.851034
1945,7176348173,node,,pylon,,,,,46.5509183,11.8494514
1946,7176348174,node,,pylon,,,,,46.5514468,11.8467223
1947,7176348175,node,,pylon,,,,,46.5512918,11.8475227
1948,7176348176,node,,pylon,,,,,46.5511031,11.8484969
1949,7176348177,node,,pylon,,,,,46.5495842,11.8564746
1950,7176348178,node,,pylon,,,,,46.5493219,11.859101
1951,7176348179,node,,pylon,,,,,46.5491172,11.8612144
1952,7176348180,node,,pylon,,,,,46.5489488,11.8629525
1953,7176348181,node,,pylon,,,,,46.5487937,11.8645534
1954,7176348182,node,,pylon,,,,,46.5485987,11.8665661
1955,7176348183,node,,pylon,,,,,46.5482343,11.8703284
1956,7176348184,node,,pylon,,,,,46.5483002,11.8696478
1957,7176389585,node,,pylon,,,,,46.52796,11.7504878
1958,7176389586,node,,pylon,,,,,46.5276717,11.7522024
1959,7176389587,node,,pylon,,,,,46.5274017,11.7538073
1960,7176389588,node,,pylon,,,,,46.527112,11.7555299
1961,7176389589,node,,pylon,,,,,46.5268514,11.7570791
1962,7176389590,node,,pylon,,,,,46.5266074,11.7585303
1963,7176389591,node,,pylon,,,,,46.5260378,11.7578811
1964,7176389592,node,,pylon,,,,,46.5259198,11.7564167
1965,7176389593,node,,pylon,,,,,46.5258164,11.7551348
1966,7176389594,node,,pylon,,,,,46.525711,11.7538282
1967,7176389595,node,,pylon,,,,,46.5255789,11.7521892
1968,7176389596,node,,pylon,,,,,46.5254857,11.7510332
1969,7176389597,node,,pylon,,,,,46.5253801,11.7497236
1970,7176389598,node,,pylon,,,,,46.5252594,11.7482273
1971,7176389599,node,,pylon,,,,,46.5251523,11.7468988
1972,7176389600,node,,pylon,,,,,46.5255395,11.7631038
1973,7176389601,node,,pylon,,,,,46.5249619,11.7643537
1974,7176389602,node,,pylon,,,,,46.5245049,11.7653428
1975,7176389603,node,,pylon,,,,,46.5238483,11.7667636
1976,7176389604,node,,pylon,,,,,46.5233103,11.767928
1977,7176389605,node,,pylon,,,,,46.5230013,11.7640805
1978,7176389606,node,,pylon,,,,,46.5224084,11.7631133
1979,7176389607,node,,pylon,,,,,46.5218558,11.7622119
1980,7176389608,node,,pylon,,,,,46.5211617,11.7610796
1981,7176389609,node,,pylon,,,,,46.5208563,11.7605815
1982,7176389610,node,,pylon,,,,,46.5202958,11.7596671
1983,7176389611,node,,pylon,,,,,46.5195659,11.7584766
1984,7176389612,node,,pylon,,,,,46.5189156,11.7574158
1985,7176389613,node,,pylon,,,,,46.5177691,11.7555456
1986,7176389614,node,,pylon,,,,,46.5165464,11.7535514
1987,7176389615,node,,pylon,,,,,46.533918,11.7473826
1988,7176389616,node,,pylon,,,,,46.534047,11.746324
1989,7176389617,node,,pylon,,,,,46.5341717,11.7453012
1990,7176389618,node,,pylon,,,,,46.534363,11.7437318
1991,7176389619,node,,pylon,,,,,46.5345275,11.7423822
1992,7176389620,node,,pylon,,,,,46.5346607,11.7412888
1993,7176389621,node,,pylon,,,,,46.5347834,11.7402821
1994,7176389622,node,,pylon,,,,,46.5349228,11.7391386
1995,7176389623,node,,pylon,,,,,46.5350016,11.7384922
1996,7176389624,node,,pylon,,,,,46.5437079,11.7407728
1997,7176389625,node,,pylon,,,,,46.5494732,11.7358494
1998,7176389626,node,,pylon,,,,,46.5481299,11.7369966
1999,7176389627,node,,pylon,,,,,46.553193,11.7326726
2000,7176389628,node,,pylon,,,,,46.55626,11.730053
2001,7176389629,node,,pylon,,,,,46.5488348,11.7363947
2002,7176389630,node,,pylon,,,,,46.5501385,11.7352812
2003,7176389631,node,,pylon,,,,,46.550602,11.7348854
2004,7176389632,node,,pylon,,,,,46.5510811,11.7344762
2005,7176389633,node,,pylon,,,,,46.5517307,11.7339215
2006,7176389634,node,,pylon,,,,,46.5523983,11.7333513
2007,7176389635,node,,pylon,,,,,46.5541947,11.7318171
2008,7176389636,node,,pylon,,,,,46.5548819,11.7312301
2009,7176389637,node,,pylon,,,,,46.5555726,11.7306402
2010,7176389640,node,,pylon,,,,,46.5465895,11.7383121
2011,7176389641,node,,pylon,,,,,46.5454702,11.7392679
2012,7176389642,node,,pylon,,,,,46.5442888,11.7402768
2013,7176405685,node,,pylon,,,,,46.5254647,11.8616659
2014,7176405686,node,,pylon,,,,,46.5252326,11.8607858
2015,7176405687,node,,pylon,,,,,46.5249756,11.8598113
2016,7176405688,node,,pylon,,,,,46.5247847,11.8590872
2017,7176405689,node,,pylon,,,,,46.5242384,11.8570156
2018,7176405690,node,,pylon,,,,,46.5237172,11.8550393
2019,7176405691,node,,pylon,,,,,46.523238,11.8532222
2020,7176405692,node,,pylon,,,,,46.5234082,11.8538676
