id,osmId,osm_type,name,difficulty,resort,ref,lit,grooming,latitude,longitude
1083,245476757,way,,easy,,,,,46.1543942,10.9586399
1084,245597674,way,21 - Untertal,intermediate,,,,,46.7156543,12.2765229
1085,245597679,way,22 - Lärchen,easy,,,,,46.7221778,12.2788028
1086,245597680,way,19 - Haunold,intermediate,,,yes,classic,46.7239483,12.2789409
1087,245597681,way,19a - Haunold West,easy,,,,,46.7235663,12.2774819
1088,245598089,way,,intermediate,,,,,46.7248806,12.203284
1089,245598090,way,,easy,,,,,46.7249238,12.2089367
1090,245599360,way,,intermediate,,,,,46.6963861,12.1641351
1091,245599361,way,,intermediate,,,,,46.6966281,12.1643262
1092,245599362,way,,easy,,,,,46.70104,12.1634464
1093,245607053,way,18a - Skiweg Raut,easy,,,,,46.727236,12.3333664
1094,245607056,way,13b - Raut Vierschach,advanced,,,,,46.7267086,12.340103
1095,245607057,way,18 - Übungshang Raut,easy,,,,,46.7293652,12.3328289
1096,245607059,way,16 - Helm  -  16 - Elmo,easy,,,,,46.716614,12.3666393
1097,245610098,way,,easy,,,,,46.6951236,12.3517734
1098,245610099,way,,easy,,,,,46.6951935,12.351592
1099,245610100,way,7 - Bruggerleite,easy,,,yes,classic,46.6909854,12.3689747
1100,245610101,way,,easy,,,,,46.6941123,12.3682553
1101,245610102,way,,easy,,,,,46.6934639,12.3685583
1102,245610104,way,6,easy,,,,,46.684137,12.3692971
1103,245610110,way,1 - Kreuzberg,easy,,,,,46.6522761,12.4163749
1104,245612123,way,,intermediate,,,,,46.6902247,11.8457508
1105,245614434,way,,easy,,,no,classic,46.6363826,11.7148524
1106,245617418,way,Mezdì - Cabinovia Ortisei,easy,,41,no,classic,46.5582136,11.6613752
1107,245617420,way,Ludy,easy,,38,no,classic,46.5527377,11.6642735
1108,245617421,way,Ludy,easy,,38,no,classic,46.5527486,11.6645028
1109,245617424,way,Furdenan 2,easy,,,,,46.5701037,11.6738327
1110,245617425,way,Palmer - Furdenan,easy,,,,,46.5698989,11.6747998
1111,245617426,way,Furdenan - Palmer,easy,,,,,46.570144,11.6743794
1112,245617860,way,Resciesa - Furnes,intermediate,,,no,classic,46.5944893,11.6907868
1113,245618872,way,Parallel 2,easy,,,no,classic,46.5495873,11.7101129
1114,245618874,way,Cendevaves 2,easy,,,,,46.5521774,11.7107804
1115,245637626,way,Brenta,intermediate,,112,,,46.18143,10.8171548
1116,245637628,way,Valagola,intermediate,,105,,,46.1749739,10.8136769
1117,249373839,way,,easy,,,no,classic,46.6386975,11.7139514
1118,255038647,way,Fermeda 2,intermediate,,10,no,,46.596786,11.7344944
1119,255159933,way,Floralpina 1,easy,,27,no,classic,46.5278421,11.6573189
1120,255159936,way,Floralpina 2,intermediate,,28,no,classic,46.5276393,11.6592812
1121,255159938,way,Laurin - Panorama,easy,,9,no,classic,46.5307381,11.622644
1122,257534201,way,Ried,easy,Ried,,no,classic,46.7828611,11.9851012
1123,258608505,way,,easy,,,,,45.8783409,11.2127829
1124,258608506,way,Skiweg Costa D'Agra,easy,,25b,,,45.8801245,11.244572
1125,258608507,way,Trugalait,intermediate,,16,,,45.8805212,11.1975571
1126,259583409,way,,,,,,backcountry,46.9195172,11.4773275
1127,259587912,way,,intermediate,,,,backcountry,46.6801623,12.0985235
1128,260621236,way,(64) Lame,intermediate,,64,,classic,46.2277173,10.870481
1129,261902464,way,,easy,,,,,46.4459234,11.7702191
1130,261902466,way,Variante Roseal,advanced,,,,,46.4374651,11.7611051
1131,261902469,way,Prà Martin,intermediate,,,,,46.4358819,11.659017
1132,262016853,way,Stella d'Italia facile,easy,,5b,,,45.8987645,11.196019
1133,262473677,way,Pralongià I,easy,,31,no,classic,46.5421927,11.8950264
1134,262473688,way,Piz Sorega B,easy,,11,no,classic,46.5645212,11.9404939
1135,262565486,way,,easy,,,,,46.5989055,11.9005058
1136,262565487,way,,easy,,,no,classic,46.5813806,11.9017215
1137,262565488,way,,easy,,,,,46.5990355,11.9002137
1138,262565491,way,Biok - Pralongia II,easy,,7,no,classic,46.5447195,11.9114642
1139,262773704,way,,intermediate,,,,,46.4917011,11.7808284
1140,262804072,way,Canazei,intermediate,,6,,,46.47941,11.7772637
1141,262804075,way,Canazei,intermediate,,6a,,,46.4787953,11.7763514
1142,262804077,way,Rodella 3 / Tre,intermediate,,11,,,46.4836996,11.7792591
1143,262804078,way,Rodella 3 / Tre,intermediate,,11,,,46.4835654,11.7793764
1144,262804547,way,Sass Becé,intermediate,,1,,,46.4785257,11.8125549
1145,262804548,way,,intermediate,,,,,46.4783561,11.8121836
1146,263014394,way,,intermediate,,,,,46.5602512,11.8527083
1147,263014398,way,Martinelli,intermediate,,,no,classic,46.5073556,11.7509196
1148,263993527,way,Pradis-ci,novice,,,,,46.1545356,11.2897914
1149,266694940,way,,freeride,,,no,,46.8356922,11.6030913
1150,266866974,way,Skiweg Schwemmalm - Breiteben,easy,,9,,,46.5359225,10.9225611
1151,266866975,way,Skiweg Schwemmalm - Breiteben,easy,,9,,,46.5321911,10.922253
1152,268865053,way,Dosso Larici,intermediate,,C,,,46.1478836,11.0402459
1153,274613214,way,,easy,Falzeben 1,,,,46.6748925,11.2521824
1154,278003886,way,Le Cogole,easy,,11,no,,45.9569426,11.2884577
1155,278118272,way,Baby,easy,,21,no,,45.9591178,11.3140117
1156,278118274,way,Skiweg Laghetto,easy,,12,no,,45.956644,11.2956427
1157,278118276,way,Lait primi passi 1-2,novice,,20,no,,45.9596761,11.3146471
1158,278118280,way,Skiweg Vivaio,easy,,13,no,,45.9561101,11.2977545
1159,278118281,way,Skiweg Vivaio,easy,,13,no,,45.9570935,11.2942443
1160,286101749,way,Grual Rossa,intermediate,,104,,,46.1690045,10.8097778
1161,286101753,way,,easy,,,,,46.1721572,10.8134328
1162,286101754,way,,easy,,,,,46.1675023,10.7862614
1163,286101761,way,,easy,,,,,46.1672479,10.7860183
1164,286101766,way,,easy,,,,,46.1675783,10.7865138
1165,286101785,way,Cioca 1,intermediate,,107,,,46.1764271,10.8025876
1166,292474097,way,Drei Zinnen - Tre Cime,intermediate,,,,,46.6875062,12.3899301
1167,292474098,way,Stiergarten - Orto del Toro,advanced,,,,classic,46.6972284,12.387422
1168,292912229,way,I - Skiweg Unesco,easy,,,,classic,46.6540801,12.4049786
1169,297443143,way,,intermediate,31 Residenza,,,,46.3468829,11.5586607
1170,297443148,way,,intermediate,Residenza,,,,46.3490415,11.5543503
1171,299682092,way,Col Alt - Braia Fraida,easy,,,no,classic,46.5527752,11.88721
1172,305517450,way,,easy,,,yes,,46.4038783,11.4417554
1173,307890418,way,Sghirlat,easy,,22,,,46.2845983,10.8228427
1174,309129815,way,II - Popera,easy,,,,classic,46.6415153,12.4352297
1175,315940715,way,,easy,,,no,classic,46.558087,11.76513
1176,315940719,way,Collegamento Alpha - Bravo,advanced,,,no,classic,46.5400408,11.719286
1177,318343404,way,Corno Nero,easy,,92,,classic,46.3421551,11.4541658
1178,318343408,way,,easy,,,,,46.3469615,11.4518626
1179,319980590,way,Orti,advanced,,25,,,46.2876825,10.8138635
1180,320339196,way,Doss della Pesa / Ometto,intermediate,,,,,46.2817307,10.8209325
1181,320340256,way,junction,easy,,,,,46.2797975,10.8151461
1182,320340816,way,(24) Skiweg Panciana,easy,,24,,,46.2885335,10.8165165
1183,320359740,way,Pancianina,intermediate,,23,no,,46.2875858,10.8210887
1184,320361724,way,,easy,,,,,46.2814309,10.8224472
1185,320372929,way,Biancaneve,easy,,27,yes,classic,46.3002025,10.8089141
1186,320373174,way,Skiweg Albarè,easy,,28,,,46.3027812,10.8099929
1187,320373290,way,,intermediate,,31,no,,46.3003501,10.8103061
1188,320388413,way,,intermediate,,,,,46.2751803,10.8270918
1189,320483520,way,,intermediate,(36) Contrabbandieri,,,,46.2814927,10.5815092
1190,320767993,way,,intermediate,,,,,46.2565253,10.8143626
1191,320767994,way,,easy,,,,,46.2640368,10.8306572
1192,320767995,way,,easy,,,,,46.2640561,10.8303696
1193,320770150,way,,easy,,,,,46.2852846,10.837504
1194,320770151,way,,easy,,,,,46.2854004,10.8374322
1195,320770620,way,junction,easy,,,,,46.2887316,10.8471936
1196,321150480,way,Capanna Nera,easy,,,no,classic,46.5455592,11.8783312
1197,321150482,way,Capanna Nera,easy,,,no,classic,46.5465879,11.8774007
1198,324486208,way,,easy,,,,,46.2797714,10.832202
1199,327245145,way,Sodlisia,easy,,36,no,classic,46.5497508,11.8547821
1200,327412033,way,Collegamento,easy,,,,,45.8780762,11.1969448
1201,327412034,way,Martinella Nord,advanced,,10,,,45.8890671,11.1820273
1202,327799776,way,Verbindung Wasserfalleralm-Enzian,easy,,,,classic,46.8481598,11.3031932
1203,328527599,way,Campo Scuola Ciampedie,novice,,,,classic,46.4351858,11.66767
1204,328528000,way,Aloch SL,advanced,,,yes,classic,46.4247843,11.6953259
1205,329122981,way,(65) Vagliana,intermediate,,65,no,classic,46.2323873,10.8678042
1206,329126625,way,(63) Cima Grostè,intermediate,,63,,classic,46.2150513,10.8959341
1207,329126626,way,(60) Graffer,easy,,60,no,classic,46.2199925,10.8822917
1208,329614763,way,30A Verbindung Tschein,easy,,,,,46.4373976,11.6001588
1209,329615097,way,22 Frommer,easy,,,,classic,46.4427752,11.5921353
1210,329615098,way,23 Variante Monte Coronelle,easy,,,,classic,46.4405902,11.5965948
1211,329650898,way,(66) Pozza vecia,easy,,66,no,classic,46.2344018,10.8517061
1212,329650900,way,(77) Fortini,intermediate,,77,,,46.2355053,10.8390935
1213,329650902,way,(74) Nube d'oro,advanced,,74,no,classic,46.2276541,10.847506
1214,329650903,way,(75) Variante marchi,advanced,,75,no,classic,46.2296122,10.8489097
1215,329656434,way,Skiweg Mastellissima,intermediate,,36,no,,46.2939451,10.8294267
1216,329656436,way,Mastellissima,intermediate,,32,,,46.3004637,10.8384971
1217,329954401,way,,intermediate,,,,,46.9497659,12.0604078
1218,329954402,way,,intermediate,,,,,46.9523286,12.0627373
1219,329954403,way,,intermediate,,,,,46.9517441,12.0647069
1220,329954404,way,,intermediate,,,,,46.9544197,12.0603197
1221,329954405,way,,easy,,,,,46.9544703,12.0606268
1222,330502539,way,Puntea 1,easy,,,no,classic,46.5514828,11.7106899
1223,331114845,way,,advanced,,,,,46.7126649,11.9522858
1224,331114846,way,,easy,,,,,46.7382936,11.9572855
1225,331114847,way,Furcia 12,intermediate,,12,,,46.7380726,11.956568
1226,331114848,way,Piculin,advanced,,45,,,46.6917066,11.8960661
1227,331114849,way,Piculin,advanced,,45,,classic,46.6918473,11.8997178
1228,331117758,way,Sponata,intermediate,,24,,,46.5988485,11.9002915
1229,331117760,way,,intermediate,,,,,46.5971061,11.8993167
1230,331371635,way,Sasso di Rocca 2,intermediate,,,,,46.4369511,11.7698928
1231,331371637,way,Vulcano,advanced,,,,,46.4258514,11.7090868
1232,331422350,way,,intermediate,,,,,46.4858148,11.7842371
1233,331422351,way,,intermediate,,,,,46.4791939,11.7958548
1234,331580158,way,Piz Sella 5,intermediate,,,no,classic,46.5333952,11.7676405
1235,331580163,way,Plran de Gralba,easy,,,no,classic,46.5323637,11.7654814
1236,331858946,way,,intermediate,,,,,46.5021259,11.7551729
1237,331962046,way,Frara,easy,,40,no,classic,46.5486221,11.8286187
1238,331962048,way,Val Setus - Plans,intermediate,,41,no,classic,46.5479524,11.8241947
1239,331962049,way,,intermediate,,,,,46.5508483,11.8085748
1240,331962052,way,Colfosco 1,intermediate,,,no,classic,46.5602878,11.8465488
1241,331962053,way,Val Setus - Plans,intermediate,,41,no,classic,46.5486995,11.8154012
1242,331962055,way,,easy,,,,,46.5619774,11.9140139
1243,331962056,way,Frara,easy,,40,no,classic,46.5478779,11.8367292
1244,331962858,way,,intermediate,,,,,46.4912335,11.7829387
1245,331964369,way,,intermediate,,,,,46.4742942,11.8670472
1246,332014023,way,Vallon,advanced,,1,no,classic,46.5235765,11.8558923
1247,332160729,way,Olimpia III,intermediate,,87,,,46.2654547,11.4814514
1248,332160730,way,Olimpia 3,intermediate,,87,yes,,46.2743215,11.4775073
1249,332290590,way,,intermediate,,,,,46.4969658,11.7653577
1250,332290592,way,,intermediate,,,,,46.5012379,11.7553741
1251,332290593,way,Martinelli,intermediate,,,no,classic,46.5071333,11.7506505
1252,332290594,way,Rodella,intermediate,,,,,46.4994363,11.7548997
1253,332290597,way,Rodella,intermediate,,12,no,classic,46.4999268,11.7506806
1254,334063489,way,,easy,,,yes,classic,46.3250928,11.1451962
1255,334063491,way,,easy,,,,classic,46.3239284,11.1460916
1256,335033076,way,Ciampedie - Pian Pecei,easy,,,,classic,46.4359303,11.6622646
1257,336896238,way,Mastellina,easy,,16,,,46.2878267,10.8326185
1258,376594099,way,,easy,,,,,46.6359516,11.1005048
1259,387739789,way,,intermediate,,,,,46.7699053,10.7996758
1260,387739790,way,,easy,,,,,46.7724472,10.8057225
1261,387739791,way,,intermediate,,,,,46.7700914,10.8016479
1262,387739792,way,,easy,,,,,46.7798413,10.7973203
1263,387739793,way,,novice,,,,,46.7698416,10.7977382
1264,387739794,way,,novice,,,,,46.7698685,10.7979543
1265,387739795,way,,advanced,,,,,46.7802936,10.8028272
1266,387739797,way,G2,intermediate,,,,,46.7726938,10.8014235
1267,387739798,way,G1,intermediate,,,,,46.7727921,10.8001902
1268,387739799,way,S1 Gletschersee 1,easy,,,,,46.778882,10.8040139
1269,387739800,way,S1 Gletschersee 1,easy,,,,,46.780941,10.8002871
1270,388043772,way,,easy,Falzeben 1,,,,46.6756053,11.2494331
1271,390539962,way,S2 Gletschersee 2,intermediate,,,,,46.7790074,10.8031223
1272,390539963,way,,easy,,,,,46.7757177,10.8009189
1273,390539964,way,,easy,,,,,46.7763032,10.8010388
1274,390539965,way,,intermediate,,,,,46.7757935,10.8008195
1275,390539966,way,,intermediate,,,,,46.7751656,10.8033552
1276,390539967,way,,intermediate,,,,,46.7770113,10.801492
1277,392129051,way,Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,,,,,46.7700064,10.7844246
1278,393653039,way,Paradiso,easy,,57,,,46.390225,11.786642
1279,393653040,way,Campo Scuola Chiesetta,easy,,48,,,46.38195,11.7973257
1280,394926962,way,24 Laurin I,novice,,,yes,classic,46.4333572,11.547776
1281,394984147,way,24 Laurin I,novice,,,no,classic,46.4354462,11.5526376
1282,395862325,way,(70) Spinale Direttissima,advanced,,70,no,,46.2260467,10.8358933
1283,395862326,way,(72) Variante Boch,intermediate,,72,no,,46.2246444,10.8567998
1284,395878128,way,(60) Graffer,easy,,60,,classic,46.218125,10.8893538
1285,395878129,way,(78) Skiweg Fortini,easy,,78,,,46.2376675,10.8414162
1286,395878130,way,,easy,,,,,46.2365035,10.8369285
1287,395878131,way,,easy,,,,,46.2368008,10.8349937
1288,395885465,way,,easy,,,,,46.2365509,10.8358565
1289,395885470,way,(51) Larici,easy,,51,,,46.249251,10.8235928
1290,395885473,way,,easy,,,,,46.2501349,10.8253221
1291,395885476,way,(52) Pradalago provetti,intermediate,,52,no,,46.2458049,10.8259852
1292,395885479,way,,easy,,,,,46.2497508,10.8141928
1293,395885485,way,(57) Amazzonia,advanced,,57,,,46.2423895,10.8194656
1294,395885488,way,(46) Genziana bassa,intermediate,,46,no,,46.2564819,10.8236143
1295,395885492,way,,easy,,,,,46.2510498,10.8142811
1296,395885494,way,,easy,,,,,46.2504332,10.8144637
1297,395885496,way,(47) Variante Genziana,intermediate,,47,no,,46.2570301,10.8211886
1298,396514752,way,,easy,,,,,46.7385922,11.9592148
1299,396514754,way,,easy,,,,,46.7388992,11.9575887
1300,396514755,way,,easy,,,,,46.7392488,11.9596039
1301,396514757,way,Furcia 12,intermediate,,12,,,46.7389737,11.9574453
1302,396514758,way,Miara,easy,,36,,,46.7109184,11.951195
1303,396518253,way,,easy,,,,,46.7646351,11.9431802
1304,396518414,way,,easy,Korer,,,,46.7690998,11.9418669
1305,397042699,way,,easy,,,,,46.722883,11.9635515
1306,397703835,way,Husqvarna,advanced,,,,backcountry,45.871627,10.532786
1307,399234130,way,Biancaneve,easy,,9,,,46.3562774,10.6926181
1308,402501558,way,La Crusc 2,easy,,53,no,classic,46.6139398,11.9372135
1309,402966407,way,,easy,,,no,classic,46.5443741,11.8790226
1310,402966408,way,,easy,,,,,46.544835,11.879467
1311,402966412,way,,intermediate,,,,,46.4781825,11.8073654
1312,409100243,way,6,easy,,,no,classic,46.9386664,11.3701378
1313,409100245,way,5,intermediate,,,no,classic,46.9400472,11.3680461
1314,409100247,way,4,advanced,,,no,classic,46.9389503,11.3692139
1315,409100249,way,1,easy,,,no,classic,46.9405192,11.3708531
1316,423114199,way,,easy,Furcia 9,,,classic,46.7286965,11.9679874
1317,423194802,way,,easy,,,,,46.5764633,11.4464797
1318,423194803,way,,easy,,,,,46.5765638,11.4462424
1319,429608596,way,[5b] Abendleite (Almboden),easy,,5a,no,classic,46.9847239,11.98513
1320,429611835,way,,intermediate,Sonnenlift,,no,classic,46.9730612,11.9910756
1321,432386098,way,,easy,Via del Bosco,,,,46.2531618,11.4808158
1322,435428186,way,,advanced,Baurschaft (Sonnen),,no,classic,46.9772385,11.9915104
1323,440341294,way,,easy,Innamorati,,,classic,46.3419648,11.8003915
1324,440753632,way,,easy,,,,,46.5963851,11.4535018
1325,440753633,way,,easy,,,,,46.5995625,11.4555323
1326,440753635,way,,easy,,,,,46.602434,11.457588
1327,440753638,way,Skiweg Unterhorn,easy,,,,,46.601155,11.4548152
1328,443385223,way,Berglift,easy,,,,,46.8447254,12.240374
1329,443385403,way,Guggenberg - Moncucco,easy,,53,no,classic,46.7704751,12.1077285
1330,443388907,way,Riepen,intermediate,,,no,,46.8498496,12.08646
1331,444527348,way,Abrusé,easy,,35,yes,classic,46.5488476,11.8698438
1332,444527928,way,Arlara - Pralongia II 6A,easy,,,,,46.5466642,11.9014361
1333,444543395,way,Sodlisia,easy,,36,no,classic,46.5509305,11.8491557
1334,444734366,way,,easy,,,,classic,46.5621705,11.7366132
1335,444739750,way,Grohmann,intermediate,,15,,,46.5049057,11.7504918
1336,444742003,way,Plan de Tieja,novice,,,no,classic,46.5606004,11.7325188
1337,449720630,way,,easy,,,,,46.7247342,11.9640557
1338,460342744,way,,easy,Costa,,,,46.7247254,11.9673555
1339,460342745,way,Costa,easy,,,,,46.7244029,11.965002
1340,460342746,way,Costa,easy,,,,,46.7247505,11.9658414
1341,460342756,way,Hinterberg,easy,,,no,classic,46.7351231,11.9797223
1342,462110482,way,Rododendro,intermediate,,,,,46.1683282,10.7957518
1343,462110484,way,Variante Rododendro - Cioca 2,advanced,,113,,,46.1701812,10.8032449
1344,462110489,way,Variante Rododendro - Fossadei,easy,,115,,,46.1677735,10.7917195
1345,462110491,way,Grual Nera,advanced,,103,,,46.1683667,10.8092323
1346,462110493,way,Clump,easy,,111,,,46.1733313,10.8153935
1347,462110496,way,Mandrel,intermediate,,106,,,46.1742835,10.8104765
1348,462129182,way,,easy,,,,,46.1673697,10.7864339
1349,462152249,way,Skiweg Fossadei - Rododendro,easy,,114,,,46.1702419,10.7970289
1350,462184290,way,,easy,,,,,46.1757767,10.8009179
1351,462302621,way,Little Grizzly,advanced,,37,,,46.2789552,10.8247221
1352,462369755,way,Skiweg Unterhorn,easy,,,,,46.5965726,11.4496561
1353,462369756,way,Skiweg Unterhorn,easy,,,,,46.5932794,11.4484509
1354,462540464,way,,intermediate,,,,,46.2755086,10.827709
1355,462723807,way,(88) Fis 3 TRE,intermediate,,88,,,46.2291331,10.8075094
1356,462723808,way,,easy,,,,,46.2282053,10.8051801
1357,462723809,way,(88) Fis 3 TRE,intermediate,,88,,,46.2282692,10.80136
1358,462723810,way,(93) Centenario,intermediate,,93,,,46.2300658,10.8221528
1359,462723811,way,(90) Pancugolo,advanced,,90,no,classic,46.2314768,10.8075403
1360,462723812,way,(89) Nambino,intermediate,,89,,,46.230215,10.8072571
1361,462723813,way,(86) 5 Laghi Variante 1,advanced,,86,,,46.2255643,10.8053859
1362,462723814,way,(92) Skiweg Patascoss,easy,,92,,,46.2308571,10.8190748
1363,464323333,way,[5b] Abendleite (Almboden),easy,,5a,no,classic,46.9807971,11.9852426
1364,464415364,way,,easy,,,,,46.6904991,11.8481794
1365,465911336,way,Furcia 12,intermediate,,,,,46.7278503,11.9606576
1366,466119422,way,Belvedere,easy,,,,,46.7368718,11.9702399
1367,466370732,way,Rossalmweg,easy,,,,,46.6835052,11.7119636
1368,471126426,way,,intermediate,,,,,46.7317305,11.9608377
1369,472632435,way,,easy,,,no,classic,46.7363424,11.9748918
1370,473016870,way,,easy,,,,,46.738349,11.9591045
1371,473016871,way,,intermediate,,,,,46.7379016,11.9581149
1372,473852202,way,,intermediate,,,,,46.7377522,11.957482
1373,473852203,way,Lorenzi,easy,,24,no,classic,46.7429351,11.9829647
1374,473894042,way,(31) Alpe Alta,intermediate,(31) Alpe Alta,,,,46.2677319,10.578178
