slopeId,osmId,name,difficulty,resort,ref,latitude,longitude
2445,1214350348,Ciampinoi 4,intermediate,Sport Schenk,4,46.551068,11.7580997
2446,1215098015,Florian 1,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,30,46.5165222,11.6830227
2447,1219838098,,intermediate,San Martino di Castrozza,,46.2488419,11.7597527
2448,1219838099,,intermediate,San Martino di Castrozza,,46.2490209,11.7597286
2449,1221357378,Variante Sole,easy,Dolomiti Superski,35,46.5320086,11.9150459
2450,1221501985,Costoratta,intermediate,Arabba,22A,46.5209876,11.870287
2451,1221501987,Boe - Campolongo,intermediate,Sellaronda,22,46.5227727,11.8668424
2452,1221501992,Costoratta,intermediate,Sellaronda,22A,46.5239939,11.868258
2453,1221951792,Tarscher Alm (Malga di Tarres),,Schwemmalm,,46.5774708,10.8906964
2454,1222219834,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5026015,11.745968
2455,1222219835,Gabia,easy,Belvedere - Col Rodella - Passo Pordoi,,46.5009187,11.7463152
2456,1225012919,,intermediate,Sport Schenk,,46.5347447,11.7571809
2457,1225013106,Collegamento Ronc - Furdenan,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.5681725,11.6689813
2458,1228223750,,easy,Ski Area Alpe Lusia,,46.3572477,11.6834963
2459,1229015048,Campo Scuola,easy,Pinzolo,110,46.1688067,10.7865806
2460,1229470252,Dantercepies Variante,intermediate,Centro di fondo Vallunga,,46.5524141,11.7822735
2461,1229470253,,freeride,Centro di fondo Vallunga,,46.5531742,11.7894291
2462,1231665956,Paprika - Comici I,intermediate,Sport Schenk,,46.5281284,11.7552496
2463,1231665959,Paprika,intermediate,Val Gardena,,46.5300004,11.7511595
2464,1231985799,15 - Übungslift - 15 - Esercizio di sollevamento,easy,Drei Zinnen - Tre Cime,,46.7196404,12.3558686
2465,1231985800,15 - Übungslift - 15 - Esercizio di sollevamento,easy,Drei Zinnen - Tre Cime,,46.7197417,12.3558505
2466,1231985801,,easy,Drei Zinnen - Tre Cime,,46.7199315,12.3561724
2467,1231999980,18 - Übungshang Raut,easy,Drei Zinnen - Tre Cime,,46.7310475,12.3292332
2468,1231999981,13 - Helm Vierschach - 13 - Elmo Versciaco,intermediate,Drei Zinnen - Tre Cime,,46.7152569,12.349227
2469,1231999982,13 - Helm Vierschach - 13 - Elmo Versciaco,intermediate,Drei Zinnen - Tre Cime,,46.7149734,12.3548328
2470,1231999983,Helm Vierschach - Elmo Versciaco,intermediate,Drei Zinnen - Tre Cime,,46.7172317,12.3564481
2471,1231999984,14 - Mittelstation,intermediate,Drei Zinnen - Tre Cime,,46.7170661,12.3594736
2472,1231999986,,easy,Drei Zinnen - Tre Cime,,46.6970506,12.3583013
2473,1231999987,11 - Kristlerhang,intermediate,Drei Zinnen - Tre Cime,,46.6958994,12.3630291
2474,1231999990,1 - Kreuzberg,intermediate,Val Comelico - Padola,,46.6541391,12.4185393
2475,1231999991,2 - Marc Giradelli,easy,Val Comelico - Padola,,46.6518293,12.4153355
2476,1231999992,,easy,Val Comelico - Padola,,46.6552003,12.4194601
2477,1231999993,Porzen,intermediate,Drei Zinnen - Tre Cime,,46.6666729,12.3798553
2478,1231999994,Bad Moos - Rotwand,easy,Drei Zinnen - Tre Cime,,46.6645696,12.3742088
2479,1231999995,3,easy,Bad Moos - Rotwandwiesen,,46.681334,12.3647961
2480,1231999996,Bad Moos - Rotwand,easy,Drei Zinnen - Tre Cime,,46.6739269,12.3730868
2481,1231999997,Bad Moos - Rotwand,easy,Drei Zinnen - Tre Cime,,46.679464,12.3695958
2482,1231999998,10,intermediate,Signaue,,46.6801064,12.381258
2483,1232000001,11- Helm Sexten,intermediate,Drei Zinnen - Tre Cime,,46.7116284,12.3677412
2484,1232000002,11- Helm Sexten,intermediate,Drei Zinnen - Tre Cime,,46.7097778,12.3679876
2485,1232000003,16 - Helm - 16 - Elmo,easy,Drei Zinnen - Tre Cime,,46.7160608,12.3719783
2486,1233496279,15 - Übungslift - 15 - Esercizio di sollevamento,easy,Drei Zinnen - Tre Cime,,46.719758,12.3560934
2487,1233496280,Helm,easy,Drei Zinnen - Tre Cime,,46.7195466,12.3578214
2488,1233496281,15 - Übungslift - 15 - Esercizio di sollevamento,easy,Drei Zinnen - Tre Cime,,46.7189016,12.3580011
2489,1234245348,55 Prati di Latemar,intermediate,Carezza,,46.3966113,11.6008558
2490,1236092348,,novice,Jochgrimm,,46.346076,11.452665
2491,1236092349,,easy,Jochgrimm,,46.3455188,11.4532874
2492,1236092350,,novice,Jochgrimm,,46.3457237,11.4527479
2493,1236092352,,easy,Jochgrimm,,46.3411211,11.4532467
2494,1236092353,,novice,Jochgrimm,,46.3462962,11.4522461
2495,1237766482,Pralongià II,easy,Dolomiti Superski,8C,46.537842,11.9058251
2496,1239279485,Pilat,intermediate,Loipe Panider Sattel - Pista Passo Pinei,,46.5665745,11.6654071
2497,1239280934,Verbindung Monte Pana-Saslong,advanced,Val Gardena,,46.5498935,11.7244176
2498,1239280935,Verbindung Saslong-Sesselbahn Monte Pana,intermediate,Val Gardena,,46.5561295,11.7263528
2499,1239872916,[5b] Abendleite (Almboden),easy,Klausberg - Monte Chiusetta,5,46.9819911,11.9836157
2500,1239876617,Dino Funline (Almboden),easy,Klausberg - Monte Chiusetta,5a,46.9802721,11.9845658
2501,1239885258,Talabfahrt,easy,Klausberg - Monte Chiusetta,1,46.9892053,11.9833943
2502,1239889982,Talabfahrt,easy,Klausberg - Monte Chiusetta,1,46.9896272,11.9848044
2503,1239889983,Sonnen 2,advanced,Klausberg - Monte Chiusetta,3f,46.9890855,11.9831972
2504,1240699921,Saslong B,intermediate,Val Gardena,B,46.5427427,11.7447617
2505,1240699922,Saslong A,advanced,Val Gardena,A,46.5411622,11.7460047
2506,1240699923,,advanced,Val Gardena,,46.5398158,11.7475878
2507,1242220417,Panoramica,easy,Cronel,,45.7835847,10.9260609
2508,1245196368,,advanced,Vigo di Fassa - Ciampedie,,46.4244835,11.6948892
2509,1245196369,,advanced,Vigo di Fassa - Ciampedie,,46.422024,11.694832
2510,1248786561,,intermediate,Marmolada,,46.4384576,11.8765242
2511,1249133104,Incisa,easy,Dolomiti Superski,21,46.5333473,11.9158399
2512,1249133105,,easy,Dolomiti Superski,9B,46.5337008,11.9153325
2513,1249133106,Incisa,easy,Dolomiti Superski,21,46.5332393,11.9151084
2514,1249541237,,advanced,Belvedere - Col Rodella - Passo Pordoi,,46.4775348,11.7957255
2515,1250013264,Boe - Campolongo,intermediate,Sellaronda,22,46.5263236,11.8627405
2516,1250013265,Boè,intermediate,Sellaronda,1,46.5258266,11.8626221
2517,1250013266,Boe - Campolongo,intermediate,Sellaronda,22,46.5257002,11.8627238
2518,1250367702,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.482668,11.8174285
2519,1252972367,,,Gaggia,,46.1559355,11.0030603
2520,1252972368,,,Gaggia,,46.1599119,11.0027253
2521,1252972981,,,Sant'Antonio 1,,46.1406092,11.0153101
2522,1252972982,,,Sant'Antonio 1,,46.1410052,11.0152281
2523,1254613202,Dorfabfahrt,easy,Loipe Panider Sattel - Pista Passo Pinei,,46.5632413,11.5654609
2524,1254633172,Saslong B,intermediate,Sport Schenk,B,46.5406433,11.7519115
2525,1257998132,Mezdí,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,43,46.5585325,11.6579224
2526,1258013399,,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5441849,11.617528
2527,1260631051,,intermediate,Ponte di Legno - Passo Tonale,,46.2708566,10.5781076
2528,1260631052,,easy,Ponte di Legno - Passo Tonale,,46.2663496,10.5834912
2529,1260631060,,easy,Ponte di Legno - Passo Tonale,,46.2603671,10.5793342
2530,1260632426,Vittoria,intermediate,Vittoria,29,46.2597945,10.581438
2531,1260632428,,easy,Ponte di Legno - Passo Tonale,,46.2604947,10.5816941
2532,1260642563,,easy,Ponte di Legno - Passo Tonale,,46.2279583,10.5805947
2533,1260642568,,intermediate,Contrabbandieri,36,46.291643,10.5743708
2534,1260642569,,intermediate,Contrabbandieri,36,46.2908405,10.575453
2535,1260642570,,easy,Ponte di Legno - Passo Tonale,,46.280905,10.5804097
2536,1260642571,,intermediate,Contrabbandieri,36,46.2825316,10.5783797
2537,1260642572,,easy,Ponte di Legno - Passo Tonale,,46.2653973,10.587094
2538,1265241836,,intermediate,Verbindung Wasserfalleralm-Enzian,,46.8472639,11.2940863
2539,1265512171,Lavaman Variante,intermediate,Lavaman Variante,I,46.0412068,11.0688294
2540,1265512172,Canalon,intermediate,Canalon,B,46.0330527,11.0576442
2541,1265514688,Free Ride Palon Direttissima,expert,Free Ride Palon Direttissima,S,46.0284765,11.057968
2542,1265514689,Canalon - Gran Pista,expert,Canalon - Gran Pista,U,46.0298219,11.0546177
2543,1265514690,Free Ride Gran Pista,expert,Free Ride Gran Pista,V,46.0283289,11.0542384
2544,1267916038,Dosso della Madonna 1,easy,Folgaria,2,45.9170682,11.1951576
2545,1267918300,,easy,Folgaria,,45.9173557,11.1952589
2546,1270053872,,intermediate,San Martino di Castrozza,,46.2472649,11.7660532
2547,1270053873,,easy,San Martino di Castrozza,,46.2428018,11.7723606
2548,1270053874,,easy,San Martino di Castrozza - Passo Rolle,,46.2711532,11.7724812
2549,1270053875,,easy,San Martino di Castrozza - Passo Rolle,,46.2713646,11.7741423
2550,1270109984,,intermediate,San Martino di Castrozza,,46.2562109,11.7548043
2551,1312012885,Sorega,advanced,Antermoia,,46.700074,11.9212583
2552,1312391169,Mezdí,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,40,46.5529963,11.660966
2553,1312797177,Lärchen,intermediate,Klausberg - Monte Chiusetta,3a,46.9806926,11.9937698
2554,1312797190,Steinhaus,advanced,Klausberg - Monte Chiusetta,6,46.9910343,11.9731764
2555,1312797191,S-Line (Sonnen),easy,Klausberg - Monte Chiusetta,3d,46.9874532,11.9892578
2556,1312797192,Smiley,easy,Speikboden,2c,46.9274334,11.9054823
2557,1312843640,Familienpiste Lazaun,intermediate,Val Senales-Schnalstal,L1,46.7553162,10.7796525
2558,1318080320,,easy,Geister - Trincerone,,46.5031987,10.4697492
2559,1318080321,,easy,Passo Stelvio,,46.5035069,10.467398
2560,1318120773,,easy,Dolomiti Superski,11A,46.5520662,11.9311704
2561,1318241404,,novice,Rosskopf,,46.944825,11.3820544
2562,1319729696,Baurschaft (Sonnen),advanced,Klausberg - Monte Chiusetta,3b,46.9784405,11.9927713
2563,1320601208,,intermediate,Centro di fondo Vallunga,,46.5505658,11.7949523
2564,1321681979,Teufelsegg R1,advanced,Val Senales-Schnalstal,,46.7755277,10.7764936
2565,1321681980,,intermediate,Val Senales-Schnalstal,,46.7739185,10.7825914
2566,1321681981,Teufelsegg R2,advanced,Val Senales-Schnalstal,,46.7835246,10.7658988
2567,1321681982,Schmugglerabfahrt - Pista dei Contrabbandieri,intermediate,Val Senales-Schnalstal,,46.7747846,10.7838296
2568,1321681983,,intermediate,Val Senales-Schnalstal,,46.7921848,10.7914141
2569,1321681984,,easy,Val Senales-Schnalstal,,46.779841,10.7969634
2570,1321681985,,easy,Val Senales-Schnalstal,,46.7800006,10.7972534
2571,1321681986,,easy,Val Senales-Schnalstal,,46.7817407,10.7976836
2572,1322495780,,easy,Brixen Plose - Plose di Bressanone,,46.6392879,11.7166627
2573,1322495781,,easy,Brixen Plose - Plose di Bressanone,,46.6386211,11.7163284
2574,1323926012,I - Skiweg Unesco,easy,Drei Zinnen - Tre Cime,,46.6600878,12.3732511
2575,1323926013,Porzen,intermediate,Drei Zinnen - Tre Cime,,46.6601318,12.3725966
2576,1323926015,,easy,Parfal,,46.6701155,12.3781579
2577,1327570059,Joel Couloir,freeride,Arabba,,46.499474,11.8184513
2578,1329143721,,easy,Ski Area Alpe Lusia,,46.3456469,11.6928389
2579,1333760756,,easy,Centro Fondo Passo Coe,,45.8784366,11.2180965
2580,1333763349,Pioverna,easy,Centro Fondo Passo Coe,25,45.8811582,11.2363977
2581,1337095006,Naturale Allenamento,advanced,Latemar Dolomites,29a,46.334519,11.5490857
2582,1337095007,,advanced,Latemar Dolomites,,46.3345215,11.549035
2583,1337112296,Variante il Muro,advanced,Belvedere - Col Rodella - Passo Pordoi,2b,46.4783374,11.8089215
2584,1337112297,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4791007,11.800597
2585,1337115695,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4780251,11.8060456
2586,1337115696,,easy,Belvedere - Col Rodella - Passo Pordoi,,46.4801069,11.8038805
2587,1337115698,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4817533,11.8029076
2588,1337115784,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4819276,11.7929161
2589,1337140555,3-Tre,advanced,Belvedere - Col Rodella - Passo Pordoi,11,46.4995838,11.7586614
2590,1337140556,Martinelli,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5055529,11.7466718
2591,1337140557,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.5045633,11.7467438
2592,1337140558,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.4997134,11.7599028
2593,1337140559,3-Tre,intermediate,Belvedere - Col Rodella - Passo Pordoi,11,46.5010924,11.7561607
2594,1337140560,Cinque Dita,intermediate,Belvedere - Col Rodella - Passo Pordoi,13,46.501934,11.7573331
2595,1337140561,Cinque Dita,intermediate,Belvedere - Col Rodella - Passo Pordoi,13,46.5042002,11.7460917
2596,1337360699,Puflatsch Race,advanced,Seiser Alm - Mont de Sëuc - Alpe di Siusi,77,46.5481701,11.61466
2597,1341472668,Collegamento Momo - Montagnola,easy,Brentonico,15,45.7698761,10.951684
2598,1349462067,,advanced,Gsieser Tal,,46.7721686,12.199165
2599,1351202735,Piculin,advanced,Antermoia,45,46.6945593,11.9022333
2600,1352576440,Valatschabfahrt,easy,Schöneben - Belpiano,13,46.7614362,10.504017
2601,1352576441,Valatschabfahrt,easy,Schöneben - Belpiano,13,46.7615366,10.5047738
2602,1353356436,Tulot,advanced,Pinzolo,100,46.1765521,10.7777884
2603,1353504468,Steilhang,intermediate,Sport Thöni,12a,46.5244409,10.6050854
2604,1353504469,Abfahrt Kanzel,easy,Sport Thöni,12,46.5247104,10.6041653
2605,1353505591,,easy,Sport Thöni,15a,46.5173636,10.573349
2606,1354998822,,intermediate,Gsieser Tal,,46.7230358,12.2045079
2607,1355335273,,intermediate,,,46.4191426,11.1821409
2608,1355335274,,easy,,,46.4181327,11.1828166
2609,1357780018,Ried,intermediate,Kronplatz - Plan de Corones,,46.7665503,11.9843857
2610,1358627289,Ried,easy,Kronplatz - Plan de Corones,,46.7829574,11.9855764
2611,1358627290,Ried,advanced,Kronplatz - Plan de Corones,,46.7825387,11.9841521
2612,1361973851,,intermediate,Sport Schenk,,46.5436515,11.7705185
2613,1362327379,leichte Variante vor Steilhang Ort Plagött,easy,Schöneben - Belpiano,,46.7623708,10.5231863
2614,1362328933,,novice,Schöneben - Belpiano,,46.7613404,10.504277
2615,1362329638,,easy,Schöneben - Belpiano,,46.7651365,10.5314815
2616,1362338848,,intermediate,Schöneben - Belpiano,,46.7998477,10.4825063
2617,1362343170,,easy,Schöneben - Belpiano,,46.8045134,10.4923202
2618,1362345626,,easy,Schöneben - Belpiano,,46.8039579,10.4897839
2619,1363135194,10:Talabfahrt Haideralm,easy,Schöneben - Belpiano,10,46.7654002,10.5310304
2620,1363141373,,novice,Watles - Vatles,,46.7072197,10.4912823
2621,1363141374,,novice,Watles - Vatles,,46.7075374,10.4926256
2622,1363147606,leichte Watles Piste,easy,Watles - Vatles,,46.7132012,10.4878776
2623,1363147607,Watles - Vatles,easy,Watles - Vatles,,46.7082492,10.4925799
2624,1363149073,,novice,Watles - Vatles,,46.7053576,10.4927272
2625,1363149074,,easy,Watles - Vatles,,46.7057403,10.4923227
2626,1363152509,Freeride-Piste Sautal,freeride,Watles - Vatles,,46.7058576,10.4990921
2627,1363153540,Watles - Vatles,easy,Watles - Vatles,,46.7068382,10.4929158
2628,1363155917,Gipfelabfahrt Watles,easy,Watles - Vatles,,46.7218051,10.4867794
2629,1363990360,,advanced,Schöneben - Belpiano,,46.8008678,10.4771568
2630,1363990717,,easy,Schöneben - Belpiano,,46.761936,10.5035902
2631,1365099361,,easy,Folgaria,,45.8885614,11.1756398
2632,1365099363,,easy,Centro Fondo Passo Coe,,45.8808801,11.1977715
2633,1365099364,,easy,Centro Fondo Passo Coe,,45.8773274,11.2005435
2634,1365099365,Trugalait,intermediate,Centro Fondo Passo Coe,16,45.8777451,11.200431
2635,1365099366,,intermediate,Centro Fondo Passo Coe,,45.8825569,11.2014042
2636,1365099367,,easy,Centro Fondo Passo Coe,,45.8779102,11.2036437
2637,1365099370,Collegamento,easy,Centro Fondo Passo Coe,,45.878015,11.1941017
2638,1365099379,,,Folgaria,,45.8898284,11.1575772
2639,1365100229,,easy,Alta Badia,,46.5360082,11.8881793
2640,1371890343,9a,easy,Speikboden,,46.9512278,11.9130415
2641,1377225353,Rinneralm Profi,advanced,12 Enzian II,2a,46.8452739,11.3069897
2642,1380336212,Geister - Trincerone,easy,Passo Stelvio,3,46.5108222,10.4647281
2643,1383729389,,easy,Sport Schenk,,46.5517753,11.7612315
2644,1389396267,,intermediate,Kaunertaler Gletscher,,46.8298024,10.6514222
2645,1390568907,,easy,Skiweg Fossadei - Cioca 2,,46.1724141,10.8129489
2646,1390568908,Cioca 2,intermediate,Skiweg Fossadei - Cioca 2,108,46.175636,10.7985478
2647,1390568909,Tulot,easy,Skiweg Fossadei - Cioca 2,100,46.1738659,10.799651
2648,1416718194,,easy,Passo Stelvio,,46.5167153,10.4602768
2649,1417548451,Skiweg Skilift Nives - La Poza,easy,Sport Schenk,,46.5580296,11.7601732
2650,1417548452,Skiweg Skilift Nives - La Poza,easy,Sport Schenk,,46.5576478,11.7581948
2651,1417548453,Skiweg Skilift Nives - La Poza,easy,Sport Schenk,,46.5571146,11.7555131
2652,1417548454,,easy,Sport Schenk,,46.5567616,11.7522384
2653,1417548455,Skiweg Skilift Nives - La Poza,easy,Val Gardena,,46.5569718,11.7502111
2654,1417548456,Skiweg Skilift Nives - La Poza,easy,Val Gardena,,46.5580741,11.7491165
2655,1417549592,Skiweg Skilift Nives - La Poza,easy,Val Gardena,,46.5594574,11.746972
2656,1417549593,,easy,Val Gardena,,46.5593612,11.7444479
2657,1417549594,Skiweg Skilift Nives - La Poza,easy,Val Gardena,,46.559461,11.7428013
2658,1417549595,,easy,Sport Schenk,,46.5578014,11.7596614
2659,1417549596,,easy,Sport Schenk,,46.5578694,11.7637659
2660,1417549761,,easy,Sport Schenk,,46.5571512,11.7665811
2661,1417549762,,,Sport Schenk,,46.5584058,11.7645182
2662,1417550131,,freeride,Val Gardena,,46.5478422,11.7258758
2663,1417550132,,easy,Pilat,,46.5724243,11.6710594
2664,1417551117,,easy,Val Gardena,,46.5608121,11.7320999
2665,1419642839,,easy,Ski Area Alpe Lusia,,46.3441527,11.695161
2666,1422614106,,easy,Kaunertaler Gletscher,,46.8347357,10.6459828
2667,1422614107,,easy,Kaunertaler Gletscher,,46.829775,10.6499197
2668,1424925849,,intermediate,Residenza,,46.3466885,11.5583094
2669,1425074219,,intermediate,Schilling,,46.8503194,11.621326
2670,1425074220,,intermediate,Schilling,,46.8505225,11.6213143
2671,1425074221,,easy,Gaisraste,,46.8352982,11.6695846
2672,1426732436,,easy,Passo Stelvio,,46.5127133,10.4660015
2673,1426732438,,easy,Passo Stelvio,,46.5124606,10.466094
2674,1426732439,,easy,Passo Stelvio,,46.5127717,10.4663083
2675,1426735718,,easy,Passo Stelvio,,46.5115019,10.466553
2676,1426735719,,easy,Passo Stelvio,,46.5132519,10.4620342
2677,1426735720,,easy,Passo Stelvio,,46.5082205,10.4678444
2678,1427209612,,easy,Olimpionica 2,,46.145736,11.0219304
2679,1428431622,,easy,Passo Stelvio,,46.5176599,10.4586259
2680,1430453308,,freeride,Val Gardena,,46.5868309,11.7308459
2681,1430453309,,intermediate,Val Gardena,,46.5898607,11.7234185
2682,1430453310,,easy,Val Gardena,,46.5860325,11.7383118
2683,1435603368,,easy,Sport Thöni,,46.5271318,10.5921278
2684,1435603369,,easy,Sport Thöni,,46.5275872,10.5929666
2685,1441660914,,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5579537,11.6646797
2686,1442716482,,easy,Val Senales-Schnalstal,,46.75685,10.7832006
2687,1442716483,,easy,Val Senales-Schnalstal,,46.7567832,10.783072
2688,1442716484,,easy,Val Senales-Schnalstal,,46.7577413,10.7872453
2689,1444816965,,easy,Val Comelico - Padola,,46.6556199,12.41864
2690,1444816966,,intermediate,Val Comelico - Padola,,46.6551214,12.4184005
2691,1451106773,,easy,Olimpionica 2,,46.1456091,11.0214862
2692,1453352855,,easy,Alta Badia Shop & Rental,,46.6128188,11.9239005
2693,1453352856,,easy,Alta Badia Shop & Rental,,46.612649,11.9237227
2694,1453542304,Roby - Bamby,easy,Alta Badia,15,46.5541374,11.9095204
2695,1454195066,La Ciampinoi,advanced,Sport Schenk,,46.5520116,11.7585402
2696,1457408284,,freeride,Panoramica,K,46.1420122,11.0355526
2697,1457671942,,intermediate,Belvedere - Col Rodella - Passo Pordoi,,46.492344,11.7811274
2698,1463978155,Incisa,easy,Dolomiti Superski,21,46.5333004,11.9149269
2699,1464316079,,sehr leicht,Schöneben - Belpiano,,46.8042049,10.4922713
2700,1464316080,,sehr leicht,Schöneben - Belpiano,,46.8041011,10.4923717
2701,1467077105,,easy,Petersberg - Monte San Pietro,,46.392706,11.3910764
2702,1473381670,,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5446983,11.6164148
2703,1473384973,Euro 70,intermediate,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.5439624,11.6220987
2704,1473384974,,easy,Seiser Alm - Mont de Sëuc - Alpe di Siusi,,46.543746,11.6227415
